id,source,text,favorite_count,retweet_count,created_y,created_m,created_d,created_h,created_min
997762999590051840,Twitter for Android,Automated Feature Selection using bounceR #DataScience #FeatureEngineering #DataMining #PredictiveAnalytics https://t.co/hDx8maAfnV https://t.co/HHYyUe01Pt,20,18,2018,5,19,8,56
995369530296819712,Twitter for Android,Great! Generate Time Series Forecasts using Facebook's Prophet (with Python &amp; R code) #datascience #machinelearning #AI #PredictiveAnalytics https://t.co/8OG8yBgIIA via @AnalyticsVidhya https://t.co/xDvXtU6zvC,85,54,2018,5,12,18,26
993023824600977409,Twitter for Android,"Nice! Smart Gesture Recognition in iOS 11 with Core ML and TensorFlow (Nice explanation w/ Py code) #DataScience
#DeepLearning #AI  https://t.co/Cs1Nmofjeo https://t.co/4MZwaWaeF3",45,20,2018,5,6,7,5
993021178494291968,Twitter for Android,"Interesting! Applications of Bayesian network models in predicting types of hematological malignancies #BioInformatics
#DataScience #MachineLearning 
https://t.co/q5Vl99OAC2 #DataScience https://t.co/qRE6Sthsrs",67,49,2018,5,6,6,54
993014456635543552,Twitter for Android,"Colab: An easy way to learn and use #TensorFlow and to share and edit code collaboratively #DataSciece
#MachineLearning #DeepLearning #AI https://t.co/S1YuYwvqMq",90,48,2018,5,6,6,27
992558555273154560,Twitter for Android,Useful! Improve Your Model Performance using Cross Validation (in Python and R code) #DataScience #MachineLearning  https://t.co/q0KKrXfdV7 https://t.co/2kldfjC47E,75,48,2018,5,5,0,16
991533663148965888,Twitter for Android,An Introductory Guide to Understand how ANNs Conceptualize New Ideas (using Embedding) https://t.co/4MvLKZI1A5 via @analyticsvidhya #DataScience #NLP #MachineLearning #DeepLearning https://t.co/pjkxO4WX5J,104,70,2018,5,2,4,23
989744636284452865,Twitter for Android,"Useful! Simple guide on how to generate ROC plots for Keras classifier 
https://t.co/R1PPHUn4mC #DataScience #MachineLearning #DataMining https://t.co/mvHxQypRbX",54,36,2018,4,27,5,54
989740619684720640,Twitter for Android,Useful! A Guide to Sequence Prediction using Compact Prediction Tree (with Python code) https://t.co/GQwg7VkcpH via @analyticsvidhya #DataScience #MachineLearning https://t.co/2pWVjBPkdJ,120,59,2018,4,27,5,38
987942355448881152,Twitter for Android,"Great tutorial w/ code! Time Series Deep Learning: Forecasting Sunspots With Keras Stateful LSTM In R (useful to Py users too) #DataSciece #MachineLearning #AI #DeepLearning #R 
https://t.co/kCkGkhOE9r https://t.co/XXIIxPfc7W",242,118,2018,4,22,6,33
987938618118426625,Twitter for Android,A nice tutorial on applied predictive modelling using Caret (w/ R) https://t.co/I66gbpzJ1z #DataSciece #PredictiveAnalytics #MachineLearning https://t.co/0Y2o7bzVF4,52,26,2018,4,22,6,18
986145615095705600,Twitter for Android,"Great! Tutorial on how to train a Convolutional Neural Network using Keras and deep learning to recognize and classify images (w/ Py code) #DataScience #MachineLearning #AI #DeepLearning 
https://t.co/mJIkZ86O51 https://t.co/nXHeovhHi1",131,79,2018,4,17,7,33
984496493716484101,Twitter for Android,"Great! Getting to know CapsuleNets (with Python code) #DeepLearning #DataScience #MachineLearning #AI 
 https://t.co/gp7pZPbRZ8 https://t.co/ktYES7qH5n",115,70,2018,4,12,18,20
983985228762046464,Twitter for Android,Great! Understanding deep learning through neuron deletion https://t.co/QUciTxBZy0 #DataScience #DeepLearning #MachineLearning #AI https://t.co/ul4jEnmt2F,67,53,2018,4,11,8,28
981306869988937728,Twitter for Android,"Great! Applied Deep Learning using the simplest deep learning architecture: Autoencoders (w/ Py code) #DeepLearning #Datascience #MachineLearning #NeuralNetworks 
https://t.co/5infXUWE9u https://t.co/eftsmrUSOi",110,55,2018,4,3,23,6
979701032904163328,Twitter for Android,25 Open Datasets for Deep Learning and Data Science #DataScientist #DeepLearning #MachineLearning https://t.co/BHBLP3lciz https://t.co/oErOkpZ2Pg,128,105,2018,3,30,12,45
977672146787995650,Twitter for Android,Great! How to Automatically Generate Textual Descriptions for Photographs with Deep Learning https://t.co/zQytHt63zv #DataScience #DeepLearning #BigData https://t.co/5CjgeqSIeS,109,71,2018,3,24,22,22
976917132951937034,Twitter for Android,Great! Essentials of Deep Learning: Visualizing Convolutional Neural Networks in Python #DataScience #MachineLearning #DeepLearning https://t.co/HMaRPFUnRi https://t.co/lnC7Imx0Rl,79,59,2018,3,22,20,22
975482087049498624,Twitter Web Client,"@NareshTheTweet @DZone Hi Naresh @NareshTheTweet indeed it is a good article. Also check out Part 2 of this article, the explanations there are really good with great illustrations.",1,0,2018,3,18,21,20
975339280779415553,Twitter for Android,Great! A Beginner's Guide to Understanding Convolutional Neural Networks (Part 2 w/ papers!) https://t.co/47EuG5tGi0 via @DZone #DataScience #DeepLearning #MachineLearning #AI https://t.co/AbKr7x2rdi,56,30,2018,3,18,11,53
975338238129909760,Twitter for Android,Nice explanation of CNN and the math behind it!  A Beginner's Guide to Understanding Convolutional Neural Networks https://t.co/vzCos05lA1 via @DZone #DataScience #DeepLearning  #MachineLearning #AI https://t.co/SMuVHDNAHZ,202,106,2018,3,18,11,48
975331013340618752,Twitter for Android,"Brief History of CNNs in Image Segmentation: From R-CNN to Mask R-CNN (w/ explanations, Py code and papers) by @dhruvp https://t.co/aqRi0B9jJ0 #DataScience #DeepLearning #MachineLearning https://t.co/9pyh5fRant",52,25,2018,3,18,11,20
974914357703467009,Twitter for Android,"@mrm8488 Hi Manu, thanks for sharing @mrm8488",1,0,2018,3,17,7,44
974895856569765888,Twitter for Android,Great example of Reinforcement learning! Using Q-Learning to teach a robot how to walk — A.I. Odyssey part. https://t.co/WkKoHDhR50 #DataScience #MachineLearning #AI https://t.co/YqUE0pNYQS,62,33,2018,3,17,6,30
974540742751264768,Twitter for Android,Fundamentals of Deep Learning – Starting with Artificial Neural Network https://t.co/bamVWf9Lcc #DataScience #MachineLearning #DeepLearning https://t.co/1LNzAt643O,125,64,2018,3,16,6,59
973673012707954689,Twitter for Android,"Great Guide! on the Caret Package which is a comprehensive framework for building machine learning models in R (w/ R code) #DataScience #MachineLearning 
 https://t.co/jqmRhAV9hM https://t.co/E9yNgkhQ6h",67,56,2018,3,13,21,31
973265307547701248,Twitter for Android,Nice guide! How to Use the Keras Functional API for Deep Learning (w/ Py code) https://t.co/cha7CPEpbY #DeepLearning #DataScience https://t.co/PCuuwvFkKe,97,47,2018,3,12,18,31
972888177097822208,Twitter for Android,"Nice!  Capsule Neural Networks Are Here to Finally Recognize Spatial Relationships. Part 1: CNNs and their problems. #DataScience #MachineLearning #DeepLearning 
https://t.co/qIUNLe1K4f https://t.co/ywObS2BXl5",98,51,2018,3,11,17,33
972730138214445058,Twitter for Android,Step by step guide to implement a simple neural network using TensorFlow (w/ Py Code) https://t.co/3PxG5ywdoA #DataScience #DeepLearning #MachineLearning https://t.co/G314VU2IQl,162,71,2018,3,11,7,5
972718377444827137,Twitter for Android,"Great tutorial! Text Mining: Word Relationships (w/ R code)
https://t.co/rkxiZ2MSZK #DataMining #DataAnalytics #DataScience https://t.co/MCoSqzH1y4",184,79,2018,3,11,6,18
972600451072962562,Twitter for Android,"Nice read! Nonlinear data modeling using Python libraries, pipeline features, and regularization (w/ Py code) #DataScience #MachineLearning #DataMining  https://t.co/At4vaW5sXt https://t.co/4kh5mfZ6mU",133,80,2018,3,10,22,29
971165525098270720,Twitter for Android,Great article! The Building Blocks of Interpretability https://t.co/PqRqp03pie #DeepLearning #DataScience https://t.co/dEpDVhfsnk,72,39,2018,3,6,23,27
969470526589755392,Twitter for Android,Great tutorial! A Gentle Introduction to Singular-Value Decomposition for Machine Learning (step-by-step w/ Py code) https://t.co/XKrEab3xan #DataScience #datamining #Statistics #appliedmaths https://t.co/V6hX9Z0Ftz,147,63,2018,3,2,7,12
969101157430976517,Twitter for Android,Great tutorial! Face detection with OpenCV and deep learning (e/ Py code)https://t.co/gHQV2g0HvF via @pyimagesearch #DataScience #DeepLearning #MachineLearning https://t.co/j5EM3GaM6f,96,50,2018,3,1,6,44
966725317422350336,Twitter for Android,Great! An Introduction to PyTorch – A Simple yet Powerful Deep Learning Library (w/ Py code) #DataScience #DeepLearning #MachineLearning https://t.co/XbPevDqdGs https://t.co/Hq8d1l3hro,140,68,2018,2,22,17,24
964777390793773056,Twitter for Android,Great! Understanding Learning Rates and How It Improves Performance in Deep Learning #DataScience #MachineLearning #DeepLearning https://t.co/uMgmPxh7vq https://t.co/VbFeZqcOOs,86,51,2018,2,17,8,23
964037873694642176,Twitter for Android,"Great tutorial! Learn Audio Beat Tracking for Music Information Retrieval (with Python code)  w/ an Ensemble of Recurrent Neural Networks coupled with Dynamic Bayesian Network #DataScience #MachineLearning
#DeepLearning #DataMining https://t.co/PcIYkEi0xY via @analyticsvidhya https://t.co/7XJjuL0PkT",68,31,2018,2,15,7,25
964035622766829568,Twitter for Android,"Great! Using Self-Organizing Maps to solve the Traveling Salesman Problem (w/ Py code) #DataScience
#MachineLearning #optimisation #NeuralNetworks https://t.co/dONBXCAoa9 https://t.co/XNkeWMWdok",126,70,2018,2,15,7,16
962443171216150528,Twitter for Android,@ameliovr Thanks @ameliovr that resource is useful.,1,0,2018,2,10,21,48
962229150017867776,Twitter for Android,"Great! 7 methods to perform Time Series forecasting (with Python codes)
https://t.co/i7dCF3Ro9S #DataScience #MachineLearning #DataMining https://t.co/UgSlCHLh9r",178,108,2018,2,10,7,38
961288481443139589,Twitter for Android,"Thank you @Agilience ! Georgina Cosma @gcosma1 is rated #5 on Statistical classification, covering Data Mining and Machine Learning @Agilience.  https://t.co/HxYB6lPYMF #DataScience #MachineLearning #DataMining https://t.co/EndvxxZGw6",21,10,2018,2,7,17,20
960967510551089152,Twitter for Android,Great! Regularized Greedy Forests (RGF) with a case study in Python (w/ Py code)  #DeepLearning #DataScience #MachineLearning https://t.co/Keo0LMVDPG https://t.co/xnaJHuKRPh,56,35,2018,2,6,20,4
960786762086998016,Twitter for Android,"Nice explanation &amp; illustration of 5 Clustering Algorithms #DataScience
#DataMining https://t.co/FMs5oHQ7wm https://t.co/8Vn3x1BesM",215,119,2018,2,6,8,6
960079564889362433,Twitter for Android,"Great read! Making Sense of the Bias / Variance Trade-off in (Deep) Reinforcement Learning. What goes into a stable, accurate reinforcement signal?
https://t.co/W7f6ElWXc4 #DataScience #machinelearning #DeepLearning https://t.co/mCUhR92jJH",61,28,2018,2,4,9,16
960075397038735360,Twitter for Android,Great! Logo detection using Apache MXNet: Image recognition and machine learning for mar tech and ad tech (tutorial w/ code). https://t.co/vg2VNzEuPK #Datascience #machinelearning #DeepLearning https://t.co/Huu6L45UhA,28,31,2018,2,4,8,59
958645959466147841,Twitter for Android,A step-by-step guide to solve NLP problems: Using Machine Learning to understand and leverage text. (W/ Py code) https://t.co/fKv5wJ1Qpm #DataScience #NLP #MachineLearning https://t.co/tPXNUOoYQM,126,62,2018,1,31,10,19
958641866571960320,Twitter for Android,"Overfitting vs. Underfitting: A Conceptual Explanation - An example-based framework of a core data science concept
https://t.co/LCF4ZVIMxE #DataScience #PredictiveAnalytics https://t.co/ZOQzmBKIHR",51,31,2018,1,31,10,3
957188660289593345,Twitter for Android,"Great! Kernel Feature Selection via Conditional Covariance Minimization (w/ paper and Py code) 
https://t.co/1B5MPa6yBf #DataScience #MachineLearning #featureSelection #DataMining #statistics https://t.co/XfRnNj2Pp7",60,25,2018,1,27,9,48
957185298777231360,Twitter for Android,Nice! Simple(x) Global Optimization: Simple is a radically more scalable alternative to Bayesian Optimization https://t.co/4ZS4eYTA2L #DataScience #ComputationalIntelligence #optimisation https://t.co/iZhpsCjH2N,120,69,2018,1,27,9,35
955540171214262272,Twitter for Android,Nice tutorial! Building Variational Auto-Encoders in TensorFlow (w/ Py code) https://t.co/INmuzG6rpM #datascience #DeepLearning #MachineLearning https://t.co/m911uWmoBz,138,54,2018,1,22,20,38
955535835054604289,Twitter for Android,Nice tutorials! Twitter sentiment analysis with Python — Part 6 (Doc2Vec) by @rickykim78ricky https://t.co/MtBGm5tc4R #DataScience #MachineLearning #DataMining https://t.co/Y4Ol5AtQe4,56,23,2018,1,22,20,21
954146451189325824,Twitter for Android,"Nice! A Standard Multivariate, Multi-Step, and Multi-Site Time Series Forecasting Problem (w/ data &amp; Py code) for air quality prefiction #DataScience #MachineLearning #AI https://t.co/pY2szrpAhA @KaggleDatasets @kaggle",53,21,2018,1,19,0,20
953537697473232896,Twitter for Android,An article about our recent paper! Blood test which confirms prostate cancer could prevent 70pc of biopsies @vanGeestCancer #DataScience #MachineLearning https://t.co/DfZK5uaxSP,37,12,2018,1,17,8,1
953163010843045888,Twitter for Android,TensorFX - an end to end application framework to simplify machine learning with TensorFlow (w /Py code) #DataScience #BigData #TensorFlow https://t.co/aGXlQEeQiI https://t.co/z6Mn3HcvWr,141,97,2018,1,16,7,12
951864259608301568,Twitter for Android,"Nice! Introduction to Python Ensembles- Stacking models in Python efficiently (w/ Py code) #DataScience #MachineLearning
https://t.co/lgfg7gRAMa https://t.co/l8SmWEGve4",124,77,2018,1,12,17,11
951350741918273536,Twitter for Android,Cross-Validation for Predictive Analytics Using R (w/ code) https://t.co/iXGUR12R1n #DataScience #MachineLearning #DataMining https://t.co/JoLvNbM6ta,47,23,2018,1,11,7,11
950814064913145856,Twitter for Android,How to Deploy Deep Learning Models with AWS Lambda and Tensorflow #DeepLearning #DataScience  https://t.co/aOJijnDusE https://t.co/o0ayvrBo9C,71,51,2018,1,9,19,38
949334612370771968,Twitter for Android,Must read &amp; v. useful article! Learning Curves for Machine Learning - How to Diagnose Bias and Variance to Reduce Error (w/ Py code) https://t.co/mVTxgMBSNU #DataScience #MachineLearning #AI https://t.co/idWwd0TC9b,74,51,2018,1,5,17,39
949331240401948673,Twitter for Android,Useful! Understanding Feature Engineering (Part 1) - Continuous Numeric Data https://t.co/BxHN3vj6WQ #DataScience #DataMining #MachineLearning https://t.co/NXS0OGoIwD,38,28,2018,1,5,17,26
948934929060155392,Twitter Web Client,Gentle Introduction to the Bias-Variance Trade-Off in Machine Learning https://t.co/yK99FPqX7o,47,16,2018,1,4,15,11
947483378969964544,Twitter for Android,"I wish you all a Happy, Healthy &amp; Prosperous New Year 2018! #HappyNewYear #2018 https://t.co/pp6df72Bgf",37,5,2017,12,31,15,3
946157725901344768,Twitter for Android,"PCA using Python (scikit-learn, pandas) (w/ Py code) https://t.co/fMEgmIYAtZ #DataScience  #DataMining #MachineLearning https://t.co/WqrxpdUBDn",105,45,2017,12,27,23,15
944694056948502529,Twitter for Android,TensorFlow mechanics 101 - Use TensorFlow to train and evaluate a simple feed-forward neural network for the MNIST data set (w/ Py code). https://t.co/fEA5cGid6A #DataSciece #DeepLearning #TensorFlow https://t.co/RXAnObRnEA,51,31,2017,12,23,22,19
944627200200003584,Twitter for Android,Bayesian Generative Adversarial Networks in Tensorflow (w/ Py code)  https://t.co/7xwFAQKvWD #DataScience #MachineLearning #DeepLearning https://t.co/WngzMmOEKb,136,76,2017,12,23,17,54
944610225583247360,Twitter for Android,Image Classification on Small Datasets with Keras https://t.co/EuPkeyxXL4 via @Rbloggers #DataScience #DeepLearning https://t.co/RIVHEDt5lz,49,36,2017,12,23,16,46
944574402892652544,Twitter for Android,A Gentle Introduction to Transfer Learning for Deep Learning https://t.co/FygQxDPbL8 #DataScience #DeepLearning #AI https://t.co/5pK9NhgFj9,65,38,2017,12,23,14,24
943788451400478722,Twitter for Android,"Great resource! Python for basic bioinformatics - frequency analysis, mutation models and more... (w/ Py code and explanations) !https://t.co/Vg54oZnsBx #BioInformatics #DataScience #datamining https://t.co/O46uOmtkH2",125,66,2017,12,21,10,21
943494216822542337,Twitter for Android,Nice tutorial! Learn how to classify images with TensorFlow (w/ Py code) https://t.co/C6wiSfqwUA via @opensourceway by @meonkeys #DataScience #MachineLearning #DeepLearning https://t.co/vR9YzxTcOg,118,64,2017,12,20,14,52
943004234747957248,Twitter for Android,Identifying the Presence of Prostate Cancer in Individuals with PSA Levels &lt;20 ng ml−1 Using Computational Data Extraction Analysis of High Dimensional Peripheral Blood Flow Cytometric Phenotyping Data  https://t.co/MvW1d5ptGb #BioInformatics #DataScience @vanGeestCancer,80,71,2017,12,19,6,25
942386297683021824,Twitter for Android,Must Read! Great article by Matthew Mayo! Machine Learning &amp; Artificial Intelligence: Main Developments in 2017 and Key Trends in 2018 https://t.co/PIwsxKdhCF #DataScience #MachineLearning #AI #DeepLearning,62,35,2017,12,17,13,29
941796755418607616,Twitter for Android,@DavideChicco_it Hey @DavideChicco_it yeah ask Deena to get in contact with me if she wants too. Would be really nice to meet her.,0,0,2017,12,15,22,26
941454592675639296,Twitter for Android,Using Word2vec for Music Recommendations by @ramzikaram https://t.co/K9RWNzRLSu #DataScience #DeepLearning #MachineLearning https://t.co/qCRxM8lKa8,29,19,2017,12,14,23,47
941451938343870465,Twitter for Android,Nice advice!Ten quick tips for machine learning in computational biology https://t.co/4CKJnswJiQ #DataScience #BioInformatics #MachineLearning https://t.co/nn2DZb96CC,38,24,2017,12,14,23,36
941449398332133377,Twitter for Android,Essentials of Deep Learning : Introduction to Long Short Term Memory https://t.co/FKs6lm7SmH #DataScience #DeepLearning #NeuralNetworks,75,48,2017,12,14,23,26
939065515162599424,Twitter for Android,Free eBook: Applied Data Science (Columbia University)  via Data Science Central RT@DataScienceCtrl @granvilleDSC https://t.co/wtfrRYNYyz #MachineLearning #DataScience,35,17,2017,12,8,9,34
939062888433635328,Twitter for Android,"Optimization for Deep Learning Highlights in 2017
https://t.co/8xvWOwNqgI #DataScience #DeepLearning https://t.co/0iyQv2TPjk",81,58,2017,12,8,9,23
939059512396468224,Twitter for Android,Introduction To Neural Networks Part 2 - A Worked Example https://t.co/3KzJjWenim #DataScience #MachineLearning #DeepLearning #NeuralNetworks,45,25,2017,12,8,9,10
937759020206653441,Twitter for Android,"Here is the Py code! Neural Network Dynamics for Model-Based Deep Reinforcement Learning with Model-Free Fine-Tuning 
https://t.co/17HAu8JRnN #DataScience #DeepLearning #AI https://t.co/BpPAZeryFh",106,69,2017,12,4,19,2
937758115138887683,Twitter for Android,Interesting! Model-based Reinforcement Learning with Neural Network Dynamics (w/ Py code) https://t.co/oko4bV36R3 #DataScience #DeepLearning #MachineLearning #AI https://t.co/aFfxyS0ree,37,19,2017,12,4,18,58
935777213617713152,Twitter for Android,Nice set of tutorials! Practical Machine Learning with R and Python – Part 6 https://t.co/A43MlaWUtG via @Rbloggers #DataScience #MachineLearning #DataAnalytics,55,23,2017,11,29,7,47
935776512770560001,Twitter for Android,Useful! This repository implements generic and flexible RBM and DBM models https://t.co/pOREtc4U7a #DataScience #DeepLearning #MachineLearning https://t.co/jOF11c1941,46,35,2017,11,29,7,44
934922017740066818,Twitter for Android,An Easy Guide to build new TensorFlow Datasets and Estimator with Keras Model (w/ Py code)#DataScience #DeepLearning #Keras https://t.co/3HCAdTt3Ak https://t.co/RqzTgtwZvP,65,63,2017,11,26,23,9
934905099389894657,Twitter for Android,Great! How to Develop a Deep Learning Caption Generation Model in Python from Scratch (w/ Py code) https://t.co/ajGj4tMZkm #DataScience #DeepLearning https://t.co/sdDhMQwSuZ,114,73,2017,11,26,22,2
934184731926827008,Twitter for Android,Robots will be given the human touch at this Nottingham Trent University lab. Great article by @Dan89Robinson for the @NottinghamPost  https://t.co/IBT2U22hMP #AI #Robotics #NTU,18,14,2017,11,24,22,19
934179541811191808,Twitter for Android,Useful! Neural network architectures #DataScience #DeepLearning #MachineLearning #AI  https://t.co/ELUXgAdwcq https://t.co/L0f4G70ZOc,344,223,2017,11,24,21,58
933595383791579136,Twitter for Android,"Great! Introduction to TensorFlow Datasets and Estimators
https://t.co/ku0pJ7mzgB #DataScience #DeepLearning https://t.co/srmSLdXeqc",65,53,2017,11,23,7,17
933594883008450560,Twitter for Android,Great! Introducing TensorFlow Feature Columns (w/ Py code) https://t.co/XPL6gBzeSv #DataScience #DeepLearning #DataMining https://t.co/lY9hqJKvLO,82,67,2017,11,23,7,15
933593645328011264,Twitter for Android,Nice read! Understanding the Mixture of Softmaxes (MoS) (with Py code)  https://t.co/PrRzV4Vc12 #DataScience #MachineLearning https://t.co/LVzbTr9tfR,15,9,2017,11,23,7,10
933591755504615426,Twitter for Android,Explore Deep Learning: A TensorFlow Python Tutorial https://t.co/vMeFpfSvlP #TensorFlow #DeepLearning #Python #DataScience,47,53,2017,11,23,7,3
933590482868989952,Twitter for Android,"A Guide to Natural Language Processing
https://t.co/5d3LetmaEA #DataScience #DataMining #NLP",34,18,2017,11,23,6,58
931618698993061888,Twitter for Android,How to Prepare Univariate Time Series Data for Long Short-Term Memory Networks https://t.co/qlKIGoaBJh #DataScience #MachineLearning #timeseries https://t.co/zNJSA39k1B,74,40,2017,11,17,20,23
930500639234371584,Twitter for Android,"A simple deep learning model for stock price prediction using TensorFlow https://t.co/aQghAwVqRE
#DataScience #PredictiveAnalytics #MachineLearning https://t.co/YFtVvEBQXZ",152,74,2017,11,14,18,20
928454967593177088,Twitter for Android,Great read! Feature Visualization: How neural networks build up their understanding of images https://t.co/4o3PToryVr #DataScience #computationalIntelligence #optimisation #NeuralNetwork https://t.co/Yn4Vs78eON,105,66,2017,11,9,2,51
925585794525483009,Twitter for Android,"Great tutorial w/ Py code! How-To: Multi-GPU training w/ Keras, Python &amp; deep learning https://t.co/jCNZ6549TD @pyimagesearch #DataScience https://t.co/rXAVlfQH66",101,54,2017,11,1,4,50
925246374387552256,Twitter for Android,Great w/ Python code! Optimizing K-Means Clustering for Time Series Data https://t.co/3qpXB0vCdc via @DZone #DataScience #datamining https://t.co/KbtarFIAGh,134,82,2017,10,31,6,21
923687496206217217,Twitter for Android,Great! How to Use the Keras Functional API for Deep Learning (w/ Py code) https://t.co/cha7CPEpbY #DataScience #DeepLearning https://t.co/c2pDXLsgNI,71,62,2017,10,26,23,7
923281979843469312,Twitter for Android,Great! How to define an Encoder-Decoder Sequence-to-Sequence Model in Keras (w/ Py code) https://t.co/16kaA48net #DataScience #DeepLearning https://t.co/YbWiuuUonh,43,30,2017,10,25,20,15
923259381764018177,Twitter for Android,Great! TensorFX to simplify machine learning w/ TensorFlow (w/ code) https://t.co/xfuFfQf43k #DataScience #DeepLearning #TensorFlow #Python https://t.co/BsxxR6fBrl,154,98,2017,10,25,18,46
923256072403644417,Twitter for Android,A comparison of open source tools for sentiment analysis https://t.co/4zbJnZ4Bvt via @sfotiadis_ #DataScience #NLP  #Sentiment #datamining https://t.co/uvbTIRS7Dn,30,15,2017,10,25,18,32
921605249026199552,Twitter for Android,Great! Practical Machine Learning with R and Python – Part 3 focuses on Feature Selection https://t.co/vLaFhYNUwZ @Rbloggers #DataScience https://t.co/49q6vYzs0k,95,44,2017,10,21,5,13
919996233254621186,Twitter for Android,Nice w/ example &amp; Py code! Introduction to Tensorflow as a Computational Framework #DataScience #DeepLearning  https://t.co/y0xctT3jQc https://t.co/JZ3y8YU9n8,77,53,2017,10,16,18,39
918157419687153665,Twitter for Android,An Introduction to Implementing Neural Networks Using TensorFlow https://t.co/BIwCmZGMgU via @DZone #DataScience #TensorFlow #DeepLearning https://t.co/THI8B6YriP,82,58,2017,10,11,16,52
918154651593297920,Twitter for Android,Must read! Deep matrix factorization &amp; machine learning to build recommender systems https://t.co/NXWy657pn6 @oreillymedia #DataScience #NLP https://t.co/acLFBM7I36,143,95,2017,10,11,16,41
916776818065264640,Twitter for Android,Great! Deep Dive Into Sentiment Analysis https://t.co/FUhm6frGUf via @DZone #DataScience #datamining #MachineLearning #NLProc #DeepLearning https://t.co/jV7o066RHe,95,58,2017,10,7,21,26
916530138795462657,Twitter for Android,tfruns: Tools for TensorFlow Training Runs https://t.co/Hi74VD2wxw via @Rbloggers #DataScience #datamining #MachineLearning https://t.co/abHyWBZxnR,68,59,2017,10,7,5,6
915287945204117509,Twitter for Android,The Beginner’s Guide to Text Vectorization https://t.co/aFcSWNlLhd via @monkeylearn #DataScience #datamining #NLP https://t.co/JRbvNGjfUr,109,60,2017,10,3,18,50
914729218633797633,Twitter for Android,Visualizing Layer Representations in Neural Networks (w/ examples &amp; Py code) https://t.co/pVbAiar6Mt #DataScience #datamining #DeepLearning https://t.co/kphoOrkeTa,86,57,2017,10,2,5,50
913989682429661184,Twitter for Android,"Interesting! Social Network Analysis with Python: Centrality, PageRank/HITS, Network gene... https://t.co/ExEZkY6TWh #DataScience #IR https://t.co/CbdvfMyRxS",125,74,2017,9,30,4,51
912954713972322305,Twitter for Android,"@medicalpoke Agree, optimal ROC points are important especially for clinical models.",0,0,2017,9,27,8,19
912918002882027521,Twitter for Android,Useful! Bayesian learning for statistical classification w/ examples https://t.co/I1TL4yawOy #DataScience #Statistics #MachineLearning https://t.co/ieHBIyAi7Z,84,40,2017,9,27,5,53
910837866170863616,Twitter for Android,Excellent tutorial w/ code! Building convnets from scratch w/ TensorFlow &amp; TensorBoard. https://t.co/luocUi7UcQ #DataScience #TensorFlow #AI https://t.co/dj3ybyhz7Y,101,68,2017,9,21,12,7
910276527996227585,Twitter for Android,Dimensionality reduction w/ the t-SNE algorithm (w/ Py code and example) https://t.co/WT6VMsk6nd #DataScience #datamining #featureextraction https://t.co/3YPTXMPkFo,86,44,2017,9,19,22,56
908566667470430208,Twitter for Android,Understanding Support Vector Machines w/ examples (Py &amp; R code) https://t.co/6lkHtxCEIy via @analyticsvidhya #DataScience #MachineLearning https://t.co/xRnjE6KQYn,71,47,2017,9,15,5,42
908560492091777024,Twitter for Android,Great! Build Contextual Chatbots with Tensorflow (example w/ Py code) https://t.co/VrsKBpRBzd #DataScience #DeepLearning #NLP #chatbots #AI https://t.co/iX4FbEw9r0,120,59,2017,9,15,5,17
908555431429025798,Twitter for Android,Sensographics and Mapping Consumer Perceptions Using PCA and FactoMineR https://t.co/Ezt0vs0MPM via @Rbloggers #DataScience #datamining https://t.co/kscuD5IB22,13,7,2017,9,15,4,57
908019085522415617,Twitter for Android,"Interesting! Combining Biomarkers w/ EMR Data to Identify Phases of Sepsis in patients #DataScience #Bioinformatics
https://t.co/8yTFAU9oEJ https://t.co/lkQCIwDTzq",13,10,2017,9,13,17,26
908016400652005377,Twitter for Android,"Great! when your training data fits in memory, but you must predict on data that's larger than memory.. https://t.co/ZqJYW5Ijpq #DataScience https://t.co/HkpP1KeGGm",35,26,2017,9,13,17,15
907145744016175104,Twitter for Android,"[Clustering] How to sort a distance matrix (example with
Py code) https://t.co/4rG3VdCQMl #DataScience #datamining #Python https://t.co/dAjyimRie2",69,49,2017,9,11,7,36
906424607057616896,Twitter for Android,Engineering Uncertainty Estimation in Neural Networks for Time Series Prediction https://t.co/7vqOcGdBGC @UberEng #DataScience #DeepLearning https://t.co/2WvcU2yjFZ,74,37,2017,9,9,7,50
906422713107001344,Twitter for Android,Great! Time Series Prediction Using Recurrent Neural Networks (LSTMs) (w/ Py code)  https://t.co/jxm1soSa5A #DataScience #DeepLearning https://t.co/EKkV7F3NPY,148,75,2017,9,9,7,43
906419360549367808,Twitter for Android,Great! Naive Principal Component Analysis (using R) https://t.co/Os3uhixAIp via @Rbloggers #DataScience #DataMining #Stats #factoranalysis https://t.co/2igl0ndGvX,21,13,2017,9,9,7,29
905506869250228225,Twitter for Android,Interesting read! Three Steps to Successful Collaboration with Data Scientists https://t.co/vaonoTTMfC #DataScience #research #DataScientist https://t.co/u81FC5wIaE,30,18,2017,9,6,19,3
905504074543583233,Twitter for Android,A programmer’s cleaning guide for messy sensor data (w/ Py code) https://t.co/2jsRSeq4Wy via @opensourceway by @Xavier_Ho #DataScience https://t.co/KmzpfrN1PC,41,18,2017,9,6,18,52
905501931916988421,Twitter for Android,Using t-SNE to Visualize Data Before Prediction (w/ code in R) https://t.co/knqEs3fpdi #DataScience #MachineLearning https://t.co/T6tpzj0OxJ,62,85,2017,9,6,18,44
